p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,player_elo_rating,opponent_elo_rating,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff,elo_rating_diff
17,0.0,23,9719,5792,Sofia,05/02/2018,1777,1865,0,1.5562008900968982,-0.37267809167068616,0.13592752467252642,-1.1232435752090422,-0.7329630512600447,-1.0011750141854159,0.20904114478906083,-0.2637469041421459,-0.9892637599514713,0.042487325353827106,-0.41334724508713666,-0.447155357196664,-0.4473600123961539
599,1.0,509,4526,4677,Sofia,05/02/2018,2187,1924,1,-0.5400531622622674,0.20377671976111333,1.7076889364949863,-0.003225820517253544,0.5256616774460928,-0.18009116982831255,-0.37810415764057387,-0.15721842582896392,0.4251975447178534,0.653868874901269,0.6628637624216851,0.6477504743208922,1.33699640068396
86,-0.3333333333333333,315,11547,5663,Montpellier,05/02/2018,1936,2152,0,0.014717012796242953,0.3158489647740608,-0.06941852680749099,-0.9282650011710615,-0.5182502872812759,0.08876631078151889,0.666159091981383,-0.28757992631491963,0.39910318406199036,0.2090295181207758,-0.16862080823167003,-0.1968719879637341,-1.0980654849723779
20,0.0,72,6061,5644,Sofia,05/02/2018,1778,1827,0,0.8732443235913213,-1.5604759343975576,-0.012287245966443152,0.7535371079907739,-0.27098722966453703,0.2662989323445562,-1.7699789056866353,-0.3613151822722427,-0.4784462896681297,-0.9904512491871378,-0.6767986223845499,-0.6550367437878684,-0.2490981887205857
151,-0.3333333333333333,589,6284,4541,Montpellier,05/02/2018,2025,2122,1,-1.3672262657158034,-0.779581465458434,-0.39268409585899855,0.0034180602950185115,-0.8887899224703264,0.25025314839786883,-0.536635576252377,0.9445879401854567,-0.41297440327173424,-1.0791478761162954,-1.079685607459605,-1.0698803171228222,-0.4931127409366697
315,1.0,614,5663,4752,Montpellier,05/02/2018,2156,2076,0,-0.8277961954862361,-0.2820477765187597,-0.7542618854887191,0.2975050448412705,-0.32613813705356315,0.08038121953505603,-0.03769027027104894,1.0780828847525932,-0.05309777699315743,-0.6730949922136213,-0.5653008759139051,-0.5386364786432585,0.40669092036013993
23,0.0,599,5792,4526,Sofia,05/02/2018,1874,2190,1,0.2710438405131363,-0.6271093924315003,-0.646081017550683,-0.7513263893641209,-1.1144066852848031,-0.1269931033972371,-0.3418240654190708,-0.20240587324394557,0.9351706776677126,-0.6531507180370862,-0.9672707955290597,-0.9757550542285688,-1.6064291354225528
23,0.0,72,5792,5644,Sofia,05/02/2018,1894,1838,1,0.5045299684711537,-0.840097671196604,-0.010980494253025155,0.4850764463549966,-0.10452695227526461,0.4920741141149409,-1.2997744249962393,-0.6720712107778828,0.603385440722387,-0.5070801104719928,-0.30103165021100375,-0.2921035237601859,0.28468364425209797
614,-0.5,151,4752,6284,Montpellier,05/02/2018,2087,2038,0,1.308028265585963,0.02206249265237154,0.6423712674295962,0.6300799333607645,0.9254175342152063,-0.19560106664219323,-0.40046447530125284,-0.9713484799920492,-0.17727877685937654,0.5547899742161585,0.824537233330445,0.8252827755632116,0.2490981887205857
324,0.0,651,4654,4269,Monte Carlo Masters,16/04/2018,1953,1979,0,-1.4280201095643006,0.050603644408099606,0.1824301977028557,-0.4487552684974476,-0.5135240530405867,-0.2896381543549558,0.181751267716662,-0.9598735872476497,-0.06086760136479214,-0.21091660212664196,-0.3995486672505688,-0.4048946989483527,-0.1321745491170455
146,0.0,32,5986,6051,Monte Carlo Masters,16/04/2018,1942,1582,0,-0.0029322229574568403,-0.1284404215210762,1.2818177277678227,2.0667069573147323,1.7889744023964642,0.1709967459404257,-0.148574919168537,0.11969560224063168,-0.5342854872289251,0.3164060030970693,1.1043811109012973,1.2144777173286745,1.8301091416206297
748,-0.6000000000000001,475,4606,5442,Monte Carlo Masters,16/04/2018,2123,2156,0,-0.6151361097859016,1.1768660929177748,0.07165484204242512,-0.35075657145598327,0.3626741126506271,-0.357063921668862,1.1442452047241563,-0.31130917206014924,0.14504740310783232,0.7700945137119823,0.6390557837864755,0.611738019750217,-0.16776000464855773
37,0.0,72,5902,6407,Monte Carlo Masters,16/04/2018,1864,1937,0,-1.0014390217364806,-0.24938967671598863,0.35291361710048513,0.5993934685858127,0.21846785181691844,0.9776289633369974,-0.5999483412023348,-0.2237267151463716,-0.7528434557268188,-0.279952263391794,-0.04338313904564341,-0.016811074047347344,-0.3711054648286277
559,-1.0,131,4311,6364,Monte Carlo Masters,16/04/2018,1927,2000,1,-0.15390909888713283,-0.38298970066481725,-0.4089048889605842,0.4957387781200183,-0.016454900114114285,0.29968584870085535,-0.21618430079279385,-0.09274877293987516,-0.5206298879827582,-0.4738702791423215,-0.27466939893818093,-0.2544880679213248,-0.3711054648286277
295,0.0,348,4180,4252,Monte Carlo Masters,16/04/2018,1970,1837,1,-0.07617662926724048,1.8788590158432936,-0.009833083493002262,-1.4565691521632023,0.14697691356448817,-0.0076263282787159955,2.3312474593751227,1.1484247533754401,1.5481995885709585,1.448620456157571,0.8159663187672868,0.8036304558419977,0.6761236550987326
92,1.0,167,5209,5515,Monte Carlo Masters,16/04/2018,1881,1851,0,1.0014011506557063,-1.304228931705765,0.09979110867420429,0.26696781037254463,-0.3775983095015254,0.3109478551328644,-0.983483912612078,-0.9305510211401264,-0.37222209408290075,-0.6713851318857205,-0.5640317635040024,-0.5502423633193095,0.15250909513505248
533,0.0,17,4921,25609,Monte Carlo Masters,16/04/2018,2041,1772,1,-0.4423322635831573,-0.6317181980596517,0.16987161951617616,-0.4646984299415145,-0.8020530179688601,-0.9971882545470472,-0.7381799030552674,0.8164483281852619,0.11645179249197499,-0.5217677402462043,-0.7207964491507757,-0.7204507954367051,1.3674982197109706
165,-1.0,123,6029,5539,Monte Carlo Masters,16/04/2018,2040,1877,1,-0.9745016926570128,-0.6583648979644159,-0.1951062698605409,1.3998852524215415,0.4204093697943808,-0.3153073833081887,-0.537005854781034,0.30932838171600074,-1.594309108256253,-0.7633081977757221,-0.22910208989152483,-0.14795203375090704,0.8286327502337851
626,0.5,462,4752,4868,Monte Carlo Masters,16/04/2018,2042,1933,1,0.4887756783609019,-0.21019254916941738,1.0693239247365298,0.7799226238124187,0.8444303691100995,-0.22601322190398268,-0.6284614162312416,-1.5181254340601182,-0.5713799753542931,0.340350875207627,0.6718261869446776,0.6776677035373558,0.5541163789906907
4,0.0,273,44825,4994,Monte Carlo Masters,16/04/2018,1746,1866,0,-1.5854775881432481,0.1313263325784139,1.5469992927828815,-0.6415738399559786,-0.1880003181403604,0.01463180946948106,1.162352891388462,0.2499579214150044,1.8235507030255942,0.3473444436107816,0.08564232194365867,0.06534178666647841,-0.6100363805402099
45,1.0,27,33215,26578,Monte Carlo Masters,16/04/2018,1931,1798,0,-0.16869308531436125,-0.13676300455012746,1.3860619856399026,0.42271443390429364,0.6279085908618877,-0.4734203241681002,0.03700453608657499,2.0070471096594553,0.7493894019846996,0.39632882567227823,0.567338587346447,0.5776258894023354,0.6761236550987326
591,0.0,340,3852,5324,Monte Carlo Masters,16/04/2018,1967,1908,1,1.4943429088226694,0.4561826477298561,1.463541843340441,-1.2494095150622002,0.219242524752849,0.2294830453109548,0.5885205095046526,-0.9704700397488057,1.2734338401024206,1.3413487613358928,0.827173185687571,0.7873802172017031,0.2999345537656032
353,1.0,68,5131,5367,Monte Carlo Masters,16/04/2018,2075,1907,1,2.222876465848092,-1.036163231655869,0.9836857779791309,0.7897945230043474,0.6300707169049025,0.2053488267662781,-1.077335067217223,-1.272696186381419,0.22310904551565597,0.05362840949117992,0.38009323912064436,0.39731258481116116,0.8540509327562938
90,-1.0,350,11549,5070,Monte Carlo Masters,16/04/2018,1911,1900,0,-1.8723055127390293,1.1920893328503421,-0.0011307977420141368,-0.36784361569058155,0.11556560959654062,0.2510818504962958,0.7098268724033155,0.816255177372912,-0.30251720900931495,0.45917902831637086,0.3136942551847479,0.2956197119777084,0.05592000154951924
26,0.0,627,5801,4259,Monte Carlo Masters,16/04/2018,1867,1988,0,0.3829496082271628,0.08442073209238916,-0.9255967047940468,-0.740069310761388,-0.6853554492019276,-0.5444573313117448,0.3561951054652872,-0.15216931369874895,0.4302688634507364,-0.16804991339289702,-0.4789631568307291,-0.489246755039274,-0.6151200170447116
431,0.0,175,3898,6418,Monte Carlo Masters,16/04/2018,1933,2010,0,0.6105673452977759,-0.10820107004728925,-0.8089446727372567,0.24253007569694132,-0.013663027489483916,-0.25039337463541167,0.22345282906584463,0.7577174596385359,-0.3181130356282412,-0.22930289856227848,-0.13144068423340122,-0.12199285598562434,-0.3914400108466347
841,1.0,174,4920,5571,Monte Carlo Masters,16/04/2018,2361,1837,1,-0.030792101070853936,0.9070692205503993,0.8448338350606384,1.8855277858334734,2.2132942727979077,-0.003166455794821679,0.3711056277791321,0.17690257990852082,-0.23795727419970505,1.0113440973585825,1.8261005274876791,1.8254767402811503,2.6638255283589167
658,-1.0,316,4467,5166,Monte Carlo Masters,16/04/2018,1927,1964,1,-0.7374783845791916,0.09279260918153694,0.32754069970679406,0.7374389900478192,0.562889604675496,-0.22154009713439954,-0.08260048058736676,-0.32647442815258343,-0.010732369109784026,0.04484134798811746,0.3401887039617965,0.36578038827900794,-0.18809455066656472
100,0.0,56,11547,6409,Monte Carlo Masters,16/04/2018,1963,1846,1,-0.005397423505067523,-0.10144965884047989,0.5754425288221904,0.8329888193002838,0.7212051237875722,0.0,-0.07657115652866435,-0.5300639309575195,-0.20472926319465828,0.1399464943558605,0.4836488953333311,0.5018259062955274,0.5947854710267046
168,0.0,33,5370,5792,Monte Carlo Masters,16/04/2018,1920,1886,1,-0.5043706899869878,0.4744444291560067,-0.8142752736472205,0.29405123435094127,0.17987708863573412,0.41068828851839073,0.5977301071400306,0.7158547019758881,-1.3408935663045332,-0.08323123867915437,0.03723743615213526,0.045470900168819474,0.17284364115305947
641,0.2727272727272727,651,5220,4269,Monte Carlo Masters,16/04/2018,2156,1988,1,-2.315812529429562,1.0128197828795493,0.5044629697157531,-0.08916571449054,0.2644215143051546,-0.29883175301884124,0.9225766778417942,-1.0612331268366082,0.25616300650430085,0.41141278299442474,0.38122824755371854,0.3696026446978926,0.8540509327562938
32,-1.0,412,6051,5670,Monte Carlo Masters,16/04/2018,1683,2140,0,0.23449053774842163,-2.717175378182215,-2.383632786089747,-0.3964795793230078,-2.6878120147392566,-0.518701197103171,-2.7716690278843834,-0.1969826936566319,-1.7077719705267187,-2.9184528976994697,-3.0246936852930997,-3.0701413913397153,-2.3232218825572994
475,0.0,72,5442,6407,Monte Carlo Masters,16/04/2018,2164,1946,1,0.1259506483132309,-0.14198815132151965,0.8600152067518422,0.7016449973878791,0.724962919676485,0.600340575548693,-0.9766162156992587,-0.7354842113174072,-0.6431022814757842,0.2268211159426514,0.5182396430054966,0.5308549411594327,1.1082327579813813
559,0.6666666666666667,516,4311,4198,Monte Carlo Masters,16/04/2018,1940,1844,1,0.1134724354052024,0.18042075145529862,0.37275133516721354,-0.06721173939329325,0.20329960612887696,0.041683643256080705,0.2997808952242544,-1.2519669298802072,0.0036837429575614774,0.3007664501287872,0.27868275984108587,0.26931800908117215,0.4880291044321679
533,1.0,167,4921,5515,Monte Carlo Masters,16/04/2018,2044,1864,0,0.6412834348753281,-1.4700227993697825,-0.19496001685703035,1.0710052252099755,-0.05491511182752315,0.018668539144937022,-1.1447024487217625,0.13584187297780925,-0.8410948078123011,-0.9809981071617285,-0.5664412431636386,-0.5073480631847039,0.9150545708103148
626,1.0,165,4752,6029,Monte Carlo Masters,16/04/2018,2048,2045,1,0.35730296186160737,1.4405955991244916,0.8746248056522763,-0.8114796440376336,0.6065152385115954,0.02645199966942756,0.7802518093593157,-0.4080673291819762,0.9940621391850603,1.492526710696844,1.2113587174414975,1.1282508196482754,0.015250909513505247
168,0.0,273,6284,4994,Monte Carlo Masters,16/04/2018,2054,1874,0,-1.9250700642591794,0.850477879402547,0.6253466282803528,-0.019388024041715718,0.3174814248353402,0.06218519024529451,0.5889436038611624,0.9947686438161168,0.030981801100205725,0.42804318109721434,0.42110299227259257,0.416511534184719,0.9150545708103148
322,-1.0,27,5663,26578,Monte Carlo Masters,16/04/2018,2137,1819,1,0.037404927204191724,-0.7418473364415615,0.3391384955094913,1.9607877851053737,1.099061875371141,-0.0009189059087114417,-0.5464049385979478,1.1416459324766024,0.01944505981480368,-0.4040291517778906,0.40564923251645335,0.4530922063756307,1.6165964084315563
353,-0.3333333333333333,591,5131,3852,Monte Carlo Masters,16/04/2018,2080,1976,1,1.4847469109570341,-1.2922827654843345,0.35212511400537744,1.6488280597491882,0.7196914767421377,-0.3295947585869621,-1.9274029765512222,-0.8743846032097851,-1.1994126075604452,-0.5796637773571812,0.11220623980420213,0.1428195861362833,0.528698196468182
350,-1.0,627,5070,4259,Monte Carlo Masters,16/04/2018,1912,1994,0,0.13126060831891376,-0.8354493687569481,-0.6600240653330366,0.08030411216419503,-0.6515380069952829,-0.18100318408983385,-0.5604997788634304,0.487135381740204,-0.13255114792268627,-0.8575763098438927,-0.8344303071569631,-0.8164107465238996,-0.4168581933691434
99,0.0,426,5718,5763,Monte Carlo Masters,16/04/2018,1901,2159,0,-0.8728523630195586,0.10583308797269671,-0.19343921355046495,-1.259620585709806,-1.088722117623044,0.023299735864547352,0.6404375226961088,0.6243487063868081,0.15681141770607154,-0.21899438003611113,-0.7503895654470748,-0.7661643856650929,-1.3115782181614513
77,-1.0,296,25898,6219,Monte Carlo Masters,16/04/2018,1955,2091,0,0.12125485712727893,-0.7811104501801805,-1.1770858850324866,0.11924955275175632,-0.743951968609798,0.26779446864413914,-0.4080894200877039,0.9830298712859475,-0.6367404893720134,-0.9957265295009671,-0.9621327269234712,-0.936598759077417,-0.6913745646122379
841,1.0,175,4920,6418,Monte Carlo Masters,16/04/2018,2362,2018,1,0.7332429995614655,0.5122327677430156,0.805936477503462,1.667002690051964,1.8897134988192608,-0.5294675969605167,0.016271460076094296,-0.16724870373373238,-0.4333752642412184,0.8256594948177303,1.5514727503274925,1.545930994565644,1.7487709575486017
10,-1.0,313,5219,5663,Davis Cup WG,02/02/2018,1725,2145,0,0.6661637656283222,-1.6188447255733132,0.6366484995241342,-0.8020032681117352,-1.3307506976600674,-2.3073568834454843,-0.7055274165140514,0.1675269243369421,0.6853958532291088,-0.8766920350606111,-1.2075936082758378,-1.219762259372662,-2.1351273318907347
313,0.0,31,5663,5902,Davis Cup WG,02/02/2018,2146,1886,1,0.36227101728165867,0.18860451946936344,-0.003457991845790276,0.019178082547904655,0.20852387205442002,-0.4758964739621359,0.13960537539667067,0.2427355245054598,0.05101716043033488,0.21595643875451948,0.22972301049993787,0.22275467791805717,1.3217454911704547
55,0.0,517,6107,4921,Davis Cup WG,02/02/2018,1751,2045,0,1.2733957921495567,-0.5393885741885476,0.10997670703461121,-0.9252168823018143,-0.7815705817469274,0.5037531060599143,-0.032457503502691415,-1.0342840398363442,0.3979616938437068,-0.13739147083371303,-0.49197846769493836,-0.5394680748990346,-1.4945891323235143
550,1.0,83,4311,5209,Davis Cup WG,02/02/2018,1927,1891,0,-0.582709769886866,0.506783254851946,0.21569047379863643,0.4558953076129597,0.6420161799904648,-0.1879551281520608,0.289007476724587,-0.061234861641509764,-0.09463698317405647,0.340240907474739,0.5242613827071917,0.5363973636488746,0.18301091416206297
83,0.0,517,5209,4921,Davis Cup WG,02/02/2018,1904,2048,0,0.5200113115551248,0.0878710382993816,0.4047922165739089,-0.8324589991329899,-0.3349428670306397,0.4302511006373208,0.1425680302274865,-1.1382381931971473,0.5697005084854844,0.3220222921747655,0.003497079539581723,-0.04295617561707803,-0.7320436566482519
