match_id;tournament_name;season;tournament_id;date;level;surface;round;best_of;player_id;player_rank;player_elo_rating;opponent_id;opponent_rank;opponent_elo_rating;outcome;minutes;p_1st_in;o_1st_in;p_sv_pt;o_sv_pt;p_1st_won;o_1st_won;p_2nd_won;o_2nd_won;p_ace;o_ace;p_df;o_df;p_bp_sv;o_bp_sv;p_bp_fc;o_bp_fc;p_matches;p_sv_gms;o_sv_gms
170248;Roland Garros;2019;19;27/05/2019;G;C;R64;5;6134;76;1846;5922;60;2000;;255;125;128;187;183;85;81;25;27;10;6;8;0;13;14;22;22;0;27;28
170249;Roland Garros;2019;19;27/05/2019;G;C;R64;5;6412;37;1938;4526;28;2082;;100;45;44;80;77;30;32;10;21;2;7;2;1;9;5;15;5;0;11;12
170250;Roland Garros;2019;19;27/05/2019;G;C;R64;5;5220;13;2102;5763;46;2038;;263;97;110;184;172;70;85;49;29;13;15;10;10;13;6;18;9;0;26;27
170288;Roland Garros;2019;19;27/05/2019;G;C;QF;5;11547;11;2081;6219;4;2185;;107;57;46;84;73;35;37;12;17;5;3;4;3;3;0;8;0;0;13;13
170289;Roland Garros;2019;19;27/05/2019;G;C;QF;5;4526;28;2116;3819;3;2359;;215;113;94;171;149;81;73;27;32;8;5;7;2;16;3;18;5;0;22;22
170290;Roland Garros;2019;19;27/05/2019;G;C;QF;5;5442;7;2158;4742;2;2384;;111;54;50;74;69;24;38;10;10;2;3;1;3;4;4;11;5;0;11;12
170291;Roland Garros;2019;19;27/05/2019;G;C;SF;5;4920;1;2401;6219;4;2195;;253;133;103;177;149;83;67;21;27;6;4;4;4;13;5;22;12;0;26;27
170292;Roland Garros;2019;19;27/05/2019;G;C;SF;5;3819;3;2365;4742;2;2390;;145;55;72;93;88;34;49;15;9;3;3;1;1;10;2;16;4;0;13;14
170293;Roland Garros;2019;19;27/05/2019;G;C;F;5;6219;4;2217;4742;2;2404;;181;64;78;92;106;37;57;14;18;7;3;1;0;6;4;13;6;0;17;18
170320;S-Hertogenbosch;2019;302;10/06/2019;B;G;R32;3;45337;211;1630;26007;41;1943;;79;39;41;65;73;30;33;16;20;8;14;0;2;2;7;3;7;0;11;11
170319;S-Hertogenbosch;2019;302;10/06/2019;B;G;R32;3;44830;64;1780;4894;67;1847;;146;70;69;114;112;57;55;23;24;18;15;3;3;3;3;4;5;0;18;18
170318;S-Hertogenbosch;2019;302;10/06/2019;B;G;R32;3;6085;122;1767;6412;32;1930;;66;37;26;53;50;20;21;6;16;1;4;1;1;3;3;7;4;0;8;9
171668;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;25994;518;1703;5643;262;1782;;;;;;;;;;;;;;;;;;;0;;
171669;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;22510;345;1587;5643;262;1794;;;;;;;;;;;;;;;;;;;0;;
171674;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;6136;1743;1594;51756;1311;1528;;;;;;;;;;;;;;;;;;;0;;
171675;Davis Cup G2;2019;24;05/04/2019;D;H;RR;3;46950;1743;1634;6383;488;1742;;;;;;;;;;;;;;;;;;;0;;
170347;Stuttgart;2019;225;10/06/2019;B;G;R32;3;6387;36;2085;26414;30;1953;;53;34;30;49;50;25;25;6;16;8;10;2;2;1;0;3;0;0;9;10
170346;Stuttgart;2019;225;10/06/2019;B;G;R32;3;5622;205;1686;6031;84;1775;;59;41;27;55;45;23;23;4;11;3;7;1;0;2;0;6;1;0;8;9
170345;Stuttgart;2019;225;10/06/2019;B;G;R32;3;5438;78;1849;4789;16;2088;;148;83;80;133;116;57;51;23;21;3;15;3;6;8;5;12;9;0;18;18
170344;Stuttgart;2019;225;10/06/2019;B;G;R32;3;3852;108;1892;6284;26;1937;;108;59;59;95;97;48;45;21;22;18;13;3;2;5;2;6;3;0;15;15
170343;Stuttgart;2019;225;10/06/2019;B;G;R32;3;4259;51;1996;45000;83;1812;;116;55;64;87;93;43;51;14;15;7;7;4;4;5;5;8;7;0;15;16
170342;Stuttgart;2019;225;10/06/2019;B;G;R32;3;33215;25;1973;5515;38;2030;;85;37;44;66;76;27;35;16;18;6;14;4;2;5;5;7;5;0;11;11
170482;Wimbledon;2019;17;01/07/2019;G;G;R128;5;11769;53;1912;4311;73;1846;;143;74;66;121;111;55;56;17;28;23;6;4;5;7;1;13;2;0;17;20
170461;Eastbourne;2019;303;24/06/2019;B;G;R32;3;5801;92;1791;4467;25;1937;;80;29;25;56;56;18;17;10;19;7;3;3;6;6;2;11;4;0;9;10
170460;Eastbourne;2019;303;24/06/2019;B;G;R32;3;5055;47;1859;5016;79;1951;;85;49;36;75;66;32;31;11;16;3;15;1;3;5;2;8;4;0;10;11
170459;Eastbourne;2019;303;24/06/2019;B;G;R32;3;26456;166;1682;6214;62;1854;;149;49;49;114;86;28;39;35;20;5;8;7;5;11;4;17;6;0;14;14
170458;Eastbourne;2019;303;24/06/2019;B;G;R32;3;5349;58;1866;4269;36;1985;;152;51;70;86;116;35;48;21;24;4;12;2;4;7;11;11;12;0;14;15
170457;Eastbourne;2019;303;24/06/2019;B;G;R32;3;5420;41;1933;5543;65;1877;;106;52;40;70;69;33;30;9;18;3;5;5;2;3;9;6;10;0;10;10
170456;Eastbourne;2019;303;24/06/2019;B;G;R32;3;6031;113;1803;5718;38;1989;;169;64;70;127;116;44;56;33;21;9;19;8;9;6;2;9;5;0;17;17
170455;Eastbourne;2019;303;24/06/2019;B;G;R32;3;4868;81;1916;11787;49;1832;;85;36;49;54;74;32;40;10;13;12;8;2;4;3;2;4;2;0;10;11
170454;Eastbourne;2019;303;24/06/2019;B;G;R32;3;6051;40;1889;27835;52;1869;;65;27;35;52;52;18;29;14;11;2;8;6;1;0;1;3;2;0;10;10
170453;Eastbourne;2019;303;24/06/2019;B;G;R32;3;24021;61;1840;5438;69;1857;;80;41;39;70;58;30;32;12;9;13;2;2;1;0;0;3;1;0;11;10
170452;Eastbourne;2019;303;24/06/2019;B;G;R32;3;51341;472;1652;26007;42;1933;;60;20;34;42;59;12;27;9;13;2;12;3;5;0;1;4;2;0;8;9
170451;Eastbourne;2019;303;24/06/2019;B;G;R16;3;11485;30;1906;5333;102;1760;;121;51;48;95;82;34;34;19;17;7;2;6;1;4;5;8;9;0;12;12
170450;Eastbourne;2019;303;24/06/2019;B;G;R16;3;11769;55;1921;4467;25;1942;;75;40;36;74;45;24;31;17;6;10;2;3;2;9;1;12;1;0;9;9
170449;Eastbourne;2019;303;24/06/2019;B;G;R16;3;5571;33;1938;5016;79;1958;;50;27;31;41;45;17;28;7;9;1;7;0;1;2;0;5;0;0;8;9
170479;Wimbledon;2019;17;01/07/2019;G;G;R128;5;26578;6;2127;5333;89;1796;;203;95;104;164;152;71;83;39;25;11;1;7;4;6;8;11;10;0;27;24
170480;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5718;39;1982;4728;8;2155;;106;55;46;82;79;33;37;14;24;4;16;3;1;3;7;7;7;0;13;14
170481;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6401;68;1900;4385;288;1780;;236;100;113;156;174;64;83;32;29;4;17;2;5;7;14;14;17;0;26;25
170483;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5644;88;1782;5539;26;1938;;174;83;99;127;133;66;72;19;22;19;2;7;1;4;3;8;6;0;22;22
170484;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5067;171;1782;4526;19;2101;;87;51;42;83;73;30;32;15;24;1;7;2;4;6;0;11;0;0;12;13
170485;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5636;518;1737;24021;63;1829;;108;58;55;94;86;34;43;20;18;2;11;5;3;10;5;16;6;0;16;13
170486;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6061;165;1762;4894;76;1843;;81;48;35;74;61;28;29;7;17;2;7;9;1;3;2;10;2;0;12;11
170494;Wimbledon;2019;17;01/07/2019;G;G;R128;5;5986;91;1859;4654;45;1934;;186;109;82;153;160;70;60;26;41;7;11;3;11;10;6;16;12;0;25;24
170496;Wimbledon;2019;17;01/07/2019;G;G;R128;5;6219;4;2209;5016;65;1971;;149;68;69;111;135;51;62;22;37;15;22;3;4;0;6;4;6;0;21;20
170661;Umag;2019;301;15/07/2019;B;C;R32;3;5622;197;1668;5219;208;1748;;161;62;72;103;105;43;52;19;19;4;4;6;3;2;10;6;11;0;15;15
170660;Umag;2019;301;15/07/2019;B;C;R32;3;5333;92;1840;5868;105;1663;;76;30;30;42;66;17;25;8;20;1;4;1;3;1;6;4;6;0;8;9
170658;Umag;2019;301;15/07/2019;B;C;R16;3;25924;290;1651;5476;152;1694;;78;34;33;58;49;18;25;12;10;4;5;1;0;1;2;5;3;0;9;9
170754;Hamburg;2019;10;22/07/2019;A;C;R32;3;6051;63;1853;5630;67;1855;;156;69;67;111;112;48;50;19;23;3;7;4;10;3;2;7;4;0;16;16
170961;Cincinnati Masters;2019;3;12/08/2019;M;H;R64;3;11415;49;1889;6401;77;1902;;143;57;65;94;101;42;44;17;21;9;1;1;0;1;8;6;12;0;17;17
171013;Winston Salem;2019;342;19/08/2019;B;H;R64;3;4913;329;2204;5801;73;1835;;129;43;58;86;91;31;44;22;15;6;11;1;6;4;2;7;4;0;12;12
171052;US Open;2019;6;26/08/2019;G;H;R128;5;5630;67;1843;45438;105;1802;;124;58;65;96;104;38;52;17;17;6;9;4;7;4;4;10;6;0;16;16
171053;US Open;2019;6;26/08/2019;G;H;R128;5;5131;10;2112;5055;47;1894;;199;65;97;119;152;42;62;31;27;10;6;4;2;3;5;10;10;0;22;22
171054;US Open;2019;6;26/08/2019;G;H;R128;5;5070;51;1942;4789;13;2056;;133;56;55;102;97;37;41;21;22;1;8;7;0;10;4;15;6;0;16;16
171055;US Open;2019;6;26/08/2019;G;H;R128;5;44830;63;1860;5644;93;1770;;255;88;112;151;185;64;88;37;35;5;17;3;9;7;8;12;12;0;25;26
171056;US Open;2019;6;26/08/2019;G;H;R128;5;6051;66;1818;5953;119;1817;;232;114;114;183;200;85;81;36;46;13;20;6;7;9;7;11;12;0;28;28
171057;US Open;2019;6;26/08/2019;G;H;R128;5;44825;19;1979;33215;33;1963;;98;47;40;73;73;31;34;7;18;0;3;6;8;4;5;10;5;0;12;12
171058;US Open;2019;6;26/08/2019;G;H;R128;5;6364;31;1972;4664;70;1861;;261;99;101;173;170;63;72;40;32;12;7;6;9;9;11;16;17;0;27;27
171059;US Open;2019;6;26/08/2019;G;H;R128;5;4716;91;1813;32068;49;1885;;141;46;57;85;89;27;44;19;17;3;10;2;3;5;3;10;5;0;14;15
171060;US Open;2019;6;26/08/2019;G;H;R128;5;5046;232;1790;22171;75;1803;;194;94;79;143;153;58;57;20;33;1;21;3;19;9;8;18;15;0;23;22
171061;US Open;2019;6;26/08/2019;G;H;R128;5;6219;4;2189;5333;87;1805;;143;57;78;99;112;43;59;20;19;14;10;3;5;4;9;8;10;0;18;18
171221;Chengdu;2019;352;23/09/2019;B;H;R32;3;11176;145;1955;5303;62;1894;;114;52;35;80;68;38;26;10;16;3;7;4;1;6;4;10;8;0;13;13
171220;Chengdu;2019;352;23/09/2019;B;H;R32;3;5902;66;1893;44525;111;1765;;115;57;51;84;75;39;41;12;9;5;12;4;0;4;2;9;5;0;14;14
171219;Chengdu;2019;352;23/09/2019;B;H;R32;3;6214;57;1901;5571;29;1904;;104;54;49;83;73;33;37;17;13;7;10;2;3;4;1;9;4;0;14;14
171218;Chengdu;2019;352;23/09/2019;B;H;R32;3;5331;222;1608;5543;48;1930;;147;53;67;92;96;38;43;21;20;7;2;0;2;6;4;10;7;0;16;15
171217;Chengdu;2019;352;23/09/2019;B;H;R32;3;5565;223;1824;11415;54;1885;;148;60;60;99;93;43;43;18;18;11;8;4;1;7;3;10;5;0;15;15
171216;Chengdu;2019;352;23/09/2019;B;H;R32;3;26007;30;1965;22171;71;1816;;106;69;58;101;92;54;48;14;20;7;25;1;9;0;4;2;5;0;17;17
171215;Chengdu;2019;352;23/09/2019;B;H;R32;3;6364;32;1954;6412;33;1889;;72;26;31;46;51;13;25;10;13;3;4;0;0;3;0;7;1;0;8;9
171214;Chengdu;2019;352;23/09/2019;B;H;R32;3;45438;90;1838;4269;35;1948;;74;39;45;55;62;25;33;6;10;6;7;3;1;4;5;8;6;0;10;10
171213;Chengdu;2019;352;23/09/2019;B;H;R32;3;5420;42;1923;5793;63;1970;;80;41;34;63;56;30;29;8;13;4;6;6;0;8;3;10;3;0;9;10
171212;Chengdu;2019;352;23/09/2019;B;H;R32;3;5564;70;1852;33215;34;1974;;71;31;41;46;70;26;33;6;15;3;16;1;7;0;9;2;9;0;9;10
171211;Chengdu;2019;352;23/09/2019;B;H;R32;3;5351;132;1724;5602;97;1726;;133;62;65;88;104;42;51;17;17;5;6;0;7;1;6;3;8;0;15;16
171210;Chengdu;2019;352;23/09/2019;B;H;R32;3;4807;234;1635;6064;98;1899;;116;56;53;80;75;34;39;17;14;3;10;0;1;5;0;8;1;0;13;14
171209;Chengdu;2019;352;23/09/2019;B;H;R16;3;44825;20;1966;5303;62;1905;;129;74;61;98;89;58;52;11;18;23;5;2;3;4;0;6;0;0;16;16
171208;Chengdu;2019;352;23/09/2019;B;H;R16;3;5571;29;1914;44525;111;1786;;62;40;32;60;50;23;28;13;10;2;16;1;1;6;0;9;0;0;9;9
171248;Zhuhai;2019;359;23/09/2019;B;H;R32;3;5438;94;1887;4664;53;1896;;101;43;53;69;78;26;34;10;13;4;2;4;1;3;6;8;9;0;11;12
171247;Zhuhai;2019;359;23/09/2019;B;H;R32;3;36222;85;1826;11164;224;1678;;85;38;39;59;62;24;27;9;15;3;6;0;0;4;5;8;6;0;10;10
171246;Zhuhai;2019;359;23/09/2019;B;H;R32;3;6387;27;2081;4311;74;1837;;64;47;37;65;58;32;31;6;11;4;8;2;3;3;0;6;1;0;9;10
171310;Tokyo;2019;152;30/09/2019;A;H;R32;3;6418;14;2028;6107;127;1797;;159;58;60;97;97;47;48;20;19;15;7;2;6;4;4;6;6;0;16;16
171309;Tokyo;2019;152;30/09/2019;A;H;R32;3;6214;59;1892;11415;56;1882;;117;47;54;80;87;32;41;18;17;3;10;3;1;7;9;10;11;0;13;14
171308;Tokyo;2019;152;30/09/2019;A;H;R32;3;5166;43;1937;5349;80;1869;;126;55;57;80;89;41;43;14;18;6;6;1;1;2;4;4;5;0;14;15
171307;Tokyo;2019;152;30/09/2019;A;H;R32;3;45106;25;2013;44525;99;1811;;181;68;85;119;124;47;62;30;23;2;18;4;3;1;2;2;2;0;16;17
171306;Tokyo;2019;152;30/09/2019;A;H;R32;3;5324;23;1976;6020;136;1709;;54;22;24;47;38;16;22;9;10;3;4;6;0;2;0;6;0;0;8;8
171361;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5539;21;1983;5349;58;1912;;111;43;58;71;82;31;42;13;13;6;9;1;1;8;7;10;7;0;10;11
171360;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;6364;42;1928;4868;71;1937;;99;50;47;69;71;40;40;10;13;11;12;2;2;0;2;1;2;0;11;11
171359;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5573;338;1713;5793;37;2004;;108;65;51;93;73;43;38;14;15;6;7;4;1;8;2;10;4;0;13;14
171358;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;6051;69;1779;5324;23;1960;;71;45;32;71;54;30;29;12;11;5;10;4;1;3;0;6;0;0;10;10
171357;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5420;47;1912;5918;26;1968;;129;66;50;111;74;41;37;23;16;7;2;3;1;4;3;8;4;0;13;13
171356;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5515;38;1991;26414;13;2063;;61;25;31;46;40;14;24;8;6;4;6;0;0;1;2;6;2;0;8;7
171355;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;4654;48;1899;6412;32;1892;;66;39;34;62;45;24;27;8;7;2;5;3;0;7;2;11;3;0;8;9
171354;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5571;31;1895;24021;40;1910;;64;49;35;60;51;33;31;4;11;5;12;1;0;0;0;2;0;0;9;10
171353;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;4269;41;1938;26007;29;1941;;159;59;72;108;127;45;54;24;28;8;8;4;2;3;8;6;10;0;17;17
171352;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;6214;56;1881;4913;289;2179;;137;62;61;82;99;37;40;8;17;4;10;3;4;9;7;13;10;0;12;13
171419;Moscow;2019;305;14/10/2019;B;H;R32;3;5718;68;1923;4259;76;1942;;94;35;25;79;58;30;22;18;23;5;6;5;4;6;0;8;0;0;11;10
171498;Vienna;2019;159;21/10/2019;A;H;R32;3;5986;92;1847;5763;29;2002;;93;41;33;71;65;19;26;13;14;0;6;3;3;6;5;11;8;0;10;11
171497;Vienna;2019;159;21/10/2019;A;H;R32;3;6364;75;1918;26414;11;2090;;125;50;55;79;88;37;39;17;20;5;10;0;1;4;4;6;5;0;14;14
171621;Davis Cup G1;2019;28;13/09/2019;D;C;RR;3;10756;194;1713;5971;169;1764;;;;;;;;;;;;;;;;;;;0;;
171622;Davis Cup G1;2019;28;13/09/2019;D;C;RR;3;4655;;1593;6315;101;1682;;;;;;;;;;;;;;;;;;;0;;
171623;Davis Cup G1;2019;28;13/09/2019;D;C;RR;3;5971;169;1779;6315;101;1702;;;;;;;;;;;;;;;;;;;0;;
171633;Davis Cup G1;2019;28;13/09/2019;D;C;RR;3;45097;671;1713;21950;362;1500;;;;;;;;;;;;;;;;;;;0;;
171634;Davis Cup G1;2019;28;13/09/2019;D;C;RR;3;26742;383;1584;33759;303;1689;;;;;;;;;;;;;;;;;;;0;;
171635;Davis Cup G1;2019;28;13/09/2019;D;C;RR;3;21950;362;1632;33759;303;1707;;;;;;;;;;;;;;;;;;;0;;
171636;Davis Cup G1;2019;28;13/09/2019;D;C;RR;3;45097;671;1678;27103;873;1664;;;;;;;;;;;;;;;;;;;0;;
171637;Davis Cup G1;2019;28;13/09/2019;D;H;RR;3;26413;551;1500;6219;5;2167;;;;;;;;;;;;;;;;;;;0;;
171638;Davis Cup G1;2019;28;13/09/2019;D;H;RR;3;23950;161;1811;45149;163;1646;;;;;;;;;;;;;;;;;;;0;;
171639;Davis Cup G1;2019;28;13/09/2019;D;H;RR;3;6219;5;2168;45149;163;1696;;;;;;;;;;;;;;;;;;;0;;
171640;Davis Cup G1;2019;28;13/09/2019;D;H;RR;3;5341;716;1674;10580;122;1775;;;;;;;;;;;;;;;;;;;0;;
171624;Davis Cup G1;2019;28;14/09/2019;D;C;RR;3;6218;281;1500;4654;44;1899;;;;;;;;;;;;;;;;;;;0;;
171625;Davis Cup G1;2019;28;14/09/2019;D;C;RR;3;5885;400;1617;5486;261;1650;;;;;;;;;;;;;;;;;;;0;;
171626;Davis Cup G1;2019;28;14/09/2019;D;C;RR;3;5486;261;1680;4654;44;1901;;;;;;;;;;;;;;;;;;;0;;
171627;Davis Cup G1;2019;28;14/09/2019;D;H;RR;3;45349;;1500;5863;164;1673;;;;;;;;;;;;;;;;;;;0;;
171628;Davis Cup G1;2019;28;14/09/2019;D;H;RR;3;5326;576;1634;5919;249;1660;;;;;;;;;;;;;;;;;;;0;;
171629;Davis Cup G1;2019;28;14/09/2019;D;H;RR;3;5326;576;1599;46782;748;1568;;;;;;;;;;;;;;;;;;;0;;
171630;Davis Cup G1;2019;28;14/09/2019;D;H;RR;3;11164;227;1704;26755;81;1670;;;;;;;;;;;;;;;;;;;0;;
171631;Davis Cup G1;2019;28;14/09/2019;D;H;RR;3;4807;210;1672;6213;301;1572;;;;;;;;;;;;;;;;;;;0;;
171632;Davis Cup G1;2019;28;14/09/2019;D;H;RR;3;5331;222;1638;26755;81;1702;;;;;;;;;;;;;;;;;;;0;;
171641;Davis Cup G1;2019;28;14/09/2019;D;H;RR;3;5792;220;1764;52412;560;1617;;;;;;;;;;;;;;;;;;;0;;
171642;Davis Cup G1;2019;28;14/09/2019;D;H;RR;3;5482;545;1599;6196;131;1848;;;;;;;;;;;;;;;;;;;0;;
171553;Paris Masters;2019;12;28/10/2019;M;H;R64;3;25898;22;2058;4541;35;2044;;142;66;70;104;108;47;54;17;16;4;20;3;3;2;9;5;11;0;16;16
171552;Paris Masters;2019;12;28/10/2019;M;H;R64;3;6401;72;1933;5515;36;1979;;119;53;67;82;107;36;51;16;17;1;20;2;2;1;7;5;9;0;15;15
171702;Davis Cup QLS;2019;361;01/02/2019;D;H;RR;3;5986;52;1886;5349;36;1941;;71;24;30;48;55;11;21;9;15;2;4;1;1;2;6;7;8;0;8;9
171703;Davis Cup QLS;2019;361;01/02/2019;D;H;RR;3;5792;99;1781;45106;28;1975;;87;42;58;62;76;30;44;8;10;5;5;1;2;2;7;4;8;0;10;11
171736;Davis Cup QLS;2019;361;01/02/2019;D;H;RR;3;21950;593;1486;5922;72;1893;;117;51;58;75;91;37;42;4;14;9;5;4;2;6;6;11;8;0;12;13
171737;Davis Cup QLS;2019;361;01/02/2019;D;H;RR;3;5953;142;1841;6407;16;2103;;149;71;69;108;124;54;52;21;31;10;8;0;3;4;5;7;6;0;16;16
171738;Davis Cup QLS;2019;361;01/02/2019;D;H;RR;3;44592;362;1639;11547;11;2124;;76;47;38;78;50;32;31;14;10;7;7;2;1;5;0;8;0;0;10;11
171739;Davis Cup QLS;2019;361;01/02/2019;D;H;RR;3;5953;142;1837;11547;11;2125;;161;94;75;145;112;65;54;27;24;13;13;5;3;15;3;17;4;0;17;17
171740;Davis Cup QLS;2019;361;01/02/2019;D;C;RR;3;11174;116;1732;5046;251;1778;;72;33;40;49;62;20;31;7;9;3;5;3;5;1;2;5;3;0;9;9
171741;Davis Cup QLS;2019;361;01/02/2019;D;C;RR;3;44482;194;1760;23589;228;1689;;74;31;31;49;53;14;26;9;10;1;7;4;0;2;2;6;2;0;7;8
171742;Davis Cup QLS;2019;361;01/02/2019;D;C;RR;3;11174;116;1715;5284;337;1695;;56;29;34;53;55;17;22;8;14;1;1;6;3;4;2;9;4;0;9;9
169215;Australian Open;2019;1;14/01/2019;G;H;R16;5;644;4;2219;5670;17;2130;;119;56;54;90;78;38;43;12;13;6;15;10;1;14;0;20;1;0;13;13
169483;Acapulco;2019;200;25/02/2019;A;H;F;3;644;3;2214;6387;72;2106;;90;36;44;49;71;26;34;5;10;7;13;1;5;2;7;5;8;0;9;10
169419;Delray Beach;2019;314;18/02/2019;B;H;R32;3;5971;162;1783;44525;98;1729;;96;33;54;57;87;19;40;14;15;0;10;4;4;0;14;3;16;0;10;11
169418;Delray Beach;2019;314;18/02/2019;B;H;R32;3;4716;111;1792;11415;68;1786;;81;35;32;55;59;22;27;7;14;6;6;0;1;3;4;7;5;0;9;10
169417;Delray Beach;2019;314;18/02/2019;B;H;R32;3;6057;85;1888;4311;52;1937;;76;50;38;73;75;35;31;10;20;12;5;1;3;3;6;5;6;0;11;11
169416;Delray Beach;2019;314;18/02/2019;B;H;R32;3;5349;37;1937;6387;64;2074;;124;70;65;97;111;54;55;19;23;8;19;0;11;0;1;1;1;0;17;17
169415;Delray Beach;2019;314;18/02/2019;B;H;R32;3;3333;88;1846;5420;82;1847;;97;39;53;78;85;31;40;21;18;13;3;6;4;8;4;9;4;0;11;11
169414;Delray Beach;2019;314;18/02/2019;B;H;R32;3;5058;189;1727;3893;105;1768;;90;37;38;69;68;27;30;15;20;7;2;4;2;3;1;5;1;0;10;11
169413;Delray Beach;2019;314;18/02/2019;B;H;R32;3;5351;131;1763;5438;34;1896;;111;44;54;76;84;26;39;18;13;2;12;1;4;5;7;8;9;0;11;11
169412;Delray Beach;2019;314;18/02/2019;B;H;R32;3;26007;42;1935;11429;84;1811;;95;53;48;84;78;44;39;11;16;17;5;1;2;1;1;3;2;0;14;14
169461;Rio De Janeiro;2019;345;18/02/2019;A;C;R16;3;6315;126;1793;5370;83;1892;;117;47;41;70;77;29;28;7;18;2;6;1;6;6;8;10;10;0;9;10
169460;Rio De Janeiro;2019;345;18/02/2019;A;C;R16;3;5303;40;1901;34554;135;1786;;131;51;48;88;84;32;31;13;20;5;5;6;9;6;9;11;13;0;14;14
169459;Rio De Janeiro;2019;345;18/02/2019;A;C;R16;3;6107;73;1834;11485;90;1807;;85;34;24;59;47;21;20;13;17;0;13;1;2;2;0;5;0;0;9;9
169458;Rio De Janeiro;2019;345;18/02/2019;A;C;QF;3;44494;66;1869;44825;104;1782;;98;35;41;64;61;19;26;12;8;0;1;1;3;4;2;10;5;0;10;9
169457;Rio De Janeiro;2019;345;18/02/2019;A;C;QF;3;5070;93;1855;4654;63;1947;;150;49;49;93;92;31;36;21;16;3;4;4;5;12;6;17;10;0;13;14
169456;Rio De Janeiro;2019;345;18/02/2019;A;C;QF;3;6184;113;1690;5370;83;1900;;143;59;52;87;103;37;37;13;28;0;13;6;6;6;9;10;11;0;13;14
169455;Rio De Janeiro;2019;345;18/02/2019;A;C;QF;3;34554;135;1806;11485;90;1822;;96;43;32;69;59;26;24;14;16;1;4;3;4;5;1;9;3;0;11;11
169454;Rio De Janeiro;2019;345;18/02/2019;A;C;SF;3;4654;63;1955;44825;104;1803;;125;46;65;73;87;33;48;14;9;5;9;1;7;3;5;6;7;0;13;14
169452;Rio De Janeiro;2019;345;18/02/2019;A;C;F;3;44825;104;1825;11485;90;1843;;120;50;23;92;56;29;14;17;19;4;1;9;3;8;1;14;4;0;11;10
169482;Rio De Janeiro;2019;345;18/02/2019;A;C;R32;3;4921;16;2014;44825;104;1736;;89;35;37;57;64;21;28;10;15;1;2;2;1;2;5;5;5;0;8;9
169481;Rio De Janeiro;2019;345;18/02/2019;A;C;R32;3;9719;95;1773;6412;91;1681;;99;37;33;71;60;21;25;18;16;5;7;2;5;5;1;9;2;0;11;10
169480;Rio De Janeiro;2019;345;18/02/2019;A;C;R32;3;4914;55;1881;44494;66;1843;;99;40;41;62;65;32;32;14;18;3;4;5;0;1;2;2;2;0;11;11
169479;Rio De Janeiro;2019;345;18/02/2019;A;C;R32;3;5571;43;1892;11787;62;1865;;58;27;29;44;50;12;23;6;10;0;4;1;4;2;5;7;6;0;7;8
169544;Dubai;2019;311;25/02/2019;A;H;R32;3;4259;31;1964;3819;7;2339;;95;50;48;89;67;31;38;22;11;1;7;4;3;4;1;8;3;0;13;13
169543;Dubai;2019;311;25/02/2019;A;H;R32;3;5333;85;1810;4269;32;1987;;118;66;54;85;79;40;42;8;7;2;13;1;5;9;5;14;8;0;13;13
169542;Dubai;2019;311;25/02/2019;A;H;R32;3;5986;50;1888;5902;35;1965;;76;32;35;60;52;24;27;11;12;0;7;4;2;5;0;9;1;0;10;9
169541;Dubai;2019;311;25/02/2019;A;H;R32;3;5670;14;2122;5515;54;1925;;127;55;54;84;110;45;40;16;32;15;7;4;5;4;6;6;7;0;16;16
169540;Dubai;2019;311;25/02/2019;A;H;R32;3;11547;12;2098;5918;19;1969;;69;26;27;48;59;17;23;11;18;4;5;3;4;6;2;9;2;0;8;9
169539;Dubai;2019;311;25/02/2019;A;H;R32;3;6354;137;1770;5131;18;2118;;82;44;41;68;53;32;31;7;8;6;0;1;1;3;2;6;2;0;10;9
169538;Dubai;2019;311;25/02/2019;A;H;R32;3;25609;98;1814;4606;88;2084;;150;60;68;104;113;48;51;22;22;12;6;6;4;7;5;9;7;0;16;16
169537;Dubai;2019;311;25/02/2019;A;H;R32;3;6196;96;1848;6418;13;2087;;169;73;62;112;107;55;51;20;23;12;3;4;5;3;6;4;7;0;17;16
169536;Dubai;2019;311;25/02/2019;A;H;R32;3;6407;15;2134;5564;113;1820;;87;34;40;65;64;23;27;11;14;5;2;4;1;6;3;10;4;0;9;9
